HOLEID,X,Y,Z,Ag ppm,Al ppm,Au ppm,C ppm,Ca ppm,Cl ppm,Cu ppm,F ppm,Fe ppm,K ppm,Mg ppm,Mn ppm,Na ppm,P ppm,Pb ppm,S ppm,Th ppm,U ppm
99,784.8651749999262,-490.9103199969977,209.76,1.98,44600.0,0.19,600.0,5900.0,1710.86,9000.0,2108.68,324099.99999999994,8300.0,17500.0,6468.01,700.0000000000001,665.23,4.54,2900.0,3.18,9.1
99,782.8651749999262,-495.77031999640167,194.35,0.46,63099.99999999999,0.06,300.0,16800.0,1553.64,1900.0,836.12,189000.0,10000.0,34500.0,2789.66,3600.0,337.32,2.95,600.0,4.18,3.5
99,779.6651749999728,-503.3203199971467,170.74,0.23,57000.0,0.01,200.0,11100.000000000002,955.06,1000.0,844.0,223900.0,7700.0,46400.0,4259.78,1100.0,242.8,1.77,400.0,2.1,1.21
99,776.3951749999542,-511.1803199965507,147.23,0.18,64300.0,0.02,200.0,3800.0,510.08,700.0000000000001,682.12,187399.99999999997,3800.0,28600.0,1965.0,800.0,361.6,2.6,300.0,7.72,3.25
99,773.8651749999262,-517.4303199965507,129.39,0.52,59500.0,0.08,100.0,17300.0,1556.35,1600.0,922.7,188299.99999999997,8100.000000000001,49600.0,4394.83,1500.0,189.39,3.59,600.0,4.02,5.87
99,771.325174999889,-523.7603199966252,111.58,0.35,55199.99999999999,0.07,400.0,30200.0,3320.28,1300.0,1417.36,187700.0,13600.000000000002,36300.0,4035.82,2900.0,183.22,2.54,500.0,2.74,2.49
99,767.9451749998843,-532.1803199965507,88.28,0.81,47400.0,0.12,300.0,9200.0,2430.24,3300.0,1540.26,188600.0,19100.0,28200.0,4508.28,600.0,319.36,3.65,1100.0,4.12,4.82
99,764.9251749998657,-539.7303199972957,67.62,0.19,53400.0,0.04,400.0,24700.000000000004,1334.2,700.0000000000001,701.75,183900.0,15900.0,60599.99999999999,3627.89,1800.0,58.92,2.55,300.0,1.08,2.04
99,761.8451749999076,-547.3503199964762,47.0,1.52,55800.0,0.23,300.0,4600.0,1033.48,5800.0,1321.2,242600.00000000003,8300.0,21600.0,5324.48,500.0,699.32,5.72,2000.0,4.94,11.33
99,759.4851749999216,-553.0803199969232,31.46,2.25,53200.0,1.47,300.0,5600.000000000001,873.31,8600.0,2595.38,263200.0,8800.0,16400.0,5117.1,400.0,873.2,7.13,3100.0,4.4,15.19
99,757.685174999875,-557.3503199964762,19.77,4.05,59200.0,0.41,500.0,5000.0,835.15,12900.0,1045.09,253200.0,8200.0,21500.0,3501.26,700.0000000000001,1140.9,10.38,4400.0,4.84,24.93
99,754.6251749999356,-564.6303199976683,-0.3,0.52,72100.0,0.06,900.0,5100.0,882.31,2000.0,1728.75,189100.0,12700.0,25299.999999999996,2907.75,5900.0,763.69,3.99,700.0000000000001,6.15,5.67
99,751.545174999861,-571.8703199978918,-20.21,5.06,34000.0,0.76,800.0,3600.0,649.17,17000.0,1567.74,358000.0,8200.0,29000.0,2244.14,1800.0,648.72,8.52,6000.0,3.92,25.41
100,-795.1848250001203,433.1596800033003,362.37,2.78,78800.0,0.14,2400.0,100.0,8.53,2000.0,377.7,183100.0,15400.0,1000.0,1982.2,700.0000000000001,1371.49,7.99,100.0,32.53,40.18
100,-799.2548250000691,421.9296800028533,340.41,2.61,61900.00000000001,0.16,1700.0000000000002,100.0,87.03,2100.0,217.73,190500.0,8100.000000000001,600.0,2862.1,400.0,1748.37,8.58,100.0,26.03,44.6
100,-803.2448250000598,411.0696800034493,319.1,1.35,29100.0,0.08,800.0,300.0,79.52,2700.0,161.85,171900.0,4000.0,2700.0,1869.15,200.0,747.02,5.95,300.0,12.7,17.11
100,-807.3248250001343,400.1796800028533,297.82,4.31,58200.0,0.74,500.0,3000.0,528.3,10700.0,951.54,236100.0,8000.0,14100.0,2222.74,900.0,1177.9,9.9,3200.0,11.9,19.58
100,-810.5448250001064,391.84968000277877,281.41,2.51,42400.0,0.35,1200.0,1900.0,1940.4,7100.0,318.1,280300.0,6400.0,10400.0,3492.83,100.0,541.7,4.92,2200.0,6.52,9.03
100,-813.1048250000458,385.4196800030768,268.68,7.8,36400.0,1.61,2600.0,3400.0000000000005,798.02,23000.0,716.61,364300.0,7500.0,10700.0,4383.63,600.0,1148.83,14.58,8000.0,4.59,43.94
100,-815.8048250001157,379.0496800020337,255.96,1.6,57000.0,0.22,900.0,2200.0,5424.59,5800.0,748.58,250100.00000000003,23900.0,7600.0,5076.91,1300.0,487.15,5.08,1900.0,5.56,9.83
100,-817.3548250000458,375.55968000367284,248.96,0.8,27500.0,0.13,900.0,1600.0,3432.05,3600.0,429.59,335900.00000000006,10400.0,2800.0000000000005,4233.56,400.0,243.15,4.08,1000.0,2.87,5.59
100,-819.5848250000272,370.7096800021827,239.2,1.01,61500.0,0.11,1000.0,2600.0,6290.24,4300.0,777.31,243100.0,29400.0,6500.0,4498.6,3800.0,445.19,4.92,1500.0,7.49,10.15
100,-823.3348250000272,362.8296800032258,223.43,0.46,42400.0,0.02,500.0,3100.0,266.26,2900.0,222.15,29600.0,17700.0,2500.0,352.55,14400.0,232.81,7.92,1100.0,7.21,13.96
101,346.6451749999542,51.679680002853274,114.34,0.47,66800.0,0.04,600.0,5600.000000000001,2999.02,1500.0,1715.84,204100.0,18800.0,16500.0,5797.42,1800.0,750.12,2.4,500.0,4.56,3.2
101,342.79517499986105,42.75968000292778,96.12,4.91,54500.0,1.71,1200.0,11500.0,3281.04,16200.000000000002,3875.89,275600.0,15400.0,9400.0,6395.18,2800.0000000000005,1776.2,12.51,4700.0,13.08,26.52
101,339.9151749999728,36.22968000359833,82.83,9.96,12400.0,1.9,2100.0,15800.0,1304.26,41300.0,10131.44,470700.0,2800.0000000000005,4700.0,3271.01,300.0,1503.0,36.03,13400.0,1.32,84.02
101,337.3351749998983,30.529680002480745,71.16,3.51,48800.0,0.23,3400.0000000000005,7700.0,3173.2,12200.0,3711.42,308800.0,15400.0,11000.0,9597.43,1500.0,301.94,6.55,3600.0,3.23,10.9
101,335.52517499995884,26.649680003523827,63.18,1.13,25600.0,1.11,1300.0,6899.999999999999,2544.4,9700.0,4315.41,472200.0,7200.0,5600.000000000001,6263.67,300.0,641.65,21.23,5900.0,1.85,34.79
101,332.3951749999542,20.149680003523827,49.78,1.26,59900.0,0.16,800.0,7600.0,4718.1,4600.0,5390.98,238000.0,20800.0,9500.0,12135.42,1800.0,379.46,4.19,1400.0000000000002,3.12,5.7
101,328.52517499995884,12.50968000292778,34.0,1.08,68000.0,0.08,1600.0,9100.0,4469.31,3200.0,3676.47,209100.0,16500.0,7500.0,15214.22,1900.0,241.47,2.54,900.0,2.83,3.88
101,326.7551749999402,9.149680003523827,27.02,4.01,24200.0,0.88,4300.0,4100.0,1952.2,17400.0,1850.2,449300.0,2700.0,5500.0,3767.6,1600.0,975.7,12.87,5300.0,2.77,27.01
101,323.30517499987036,2.8496800027787685,13.85,1.46,63800.0,0.16,1700.0000000000002,6899.999999999999,6215.82,4900.0,3963.48,225000.0,27100.0,11800.0,6233.0,3100.0,638.9,5.09,1400.0000000000002,5.77,8.27
101,319.7351749999216,-3.4003199972212315,0.61,0.43,48700.0,0.06,500.0,8700.0,11555.92,1500.0,8938.83,268800.0,38400.0,15200.0,2557.09,800.0,160.87,2.64,500.0,1.47,2.99
101,317.4251749998657,-7.3003199975937605,-7.69,4.69,8700.0,3.43,2000.0,20299.999999999996,2091.05,29500.0,12485.35,488300.0,2300.0,1500.0,2991.09,100.0,682.4,15.83,10600.0,0.98,33.82
101,314.61517499992624,-12.000319996848702,-17.74,1.31,43700.0,0.41,1300.0,7300.0,7402.3,6200.0,4456.45,351200.0,18100.0,6200.0,8926.5,600.0,354.04,8.56,2500.0,3.86,17.28
101,312.22517499991227,-15.900319997221231,-26.1,6.72,23100.0,0.96,4900.0,5800.0,2054.55,20000.0,1383.54,425000.0,7100.0,8700.0,3461.72,800.0,455.45,8.64,5900.0,2.14,17.25
101,308.45517499989364,-21.89031999744475,-39.06,3.44,46000.0,0.66,2000.0,6400.0,6503.52,11100.000000000002,3443.6,299300.0,22400.000000000004,5400.0,3757.4,3700.0,623.58,7.46,3400.0000000000005,4.33,14.77
101,305.3351749998983,-26.630319997668266,-49.41,2.95,41100.0,1.17,500.0,5900.0,8398.64,15000.0,4159.72,351800.0,26200.0,4100.0,2391.49,2900.0,975.72,14.1,5200.0,4.9,28.54
101,301.38517499994487,-32.40031999722123,-62.09,1.39,58400.0,0.27,900.0,7400.0,6520.4,5000.0,4472.4,252900.0,24800.0,5500.0,6171.2,2400.0,547.2,5.57,1500.0,5.16,9.68
101,296.80517499987036,-38.93031999655068,-76.53,2.39,54500.0,0.69,900.0,11800.0,7696.25,9800.0,6292.5,279100.0,24600.0,3800.0,5545.0,1600.0,765.0,11.44,3100.0,5.12,23.4
101,295.1451749999542,-41.2503199968487,-81.73,3.85,31900.0,1.21,500.0,15300.0,7991.3,18900.0,7510.52,365900.00000000006,17100.0,2700.0,2782.08,2500.0,1298.44,29.13,6600.0,5.01,52.36
101,294.11517499992624,-42.70031999796629,-84.97,1.44,57500.0,0.26,1000.0,12800.0,6623.24,5300.0,6035.21,245900.0,25800.0,3800.0,5658.73,1900.0,883.38,9.91,1600.0,6.87,16.75
101,290.54517499986105,-47.660319996997714,-96.07,4.93,26500.0,1.29,600.0,4900.0,5927.8,18800.0,4447.45,411100.0,18600.0,4900.0,1020.06,500.0,889.61,22.18,6000.0,2.7,50.85
101,283.825174999889,-56.720319997519255,-116.58,1.83,41700.0,0.54,700.0000000000001,4300.0,4766.82,8000.0,4038.66,360300.0,18800.0,10300.0,2322.0,1000.0,469.88,7.63,2900.0,1.57,12.72
101,276.46517499990296,-66.22031999751925,-138.5,3.01,32500.0,0.78,600.0,5200.0,6033.2,12500.0,4844.2,403500.0,20200.0,4700.0,1048.4,600.0,528.64,11.25,3700.0,1.59,20.31
101,268.97517499991227,-75.4203199967742,-160.5,2.25,42900.0,0.4,600.0,7900.0,5937.52,8000.0,3950.24,337299.99999999994,24400.0,5300.0,3174.72,1300.0,438.32,4.35,2300.0,1.96,7.34
101,263.86517499992624,-81.52031999640167,-175.41,2.59,47100.0,0.38,3700.0,10200.0,3320.23,8400.0,1566.36,303400.0,18900.0,5500.0,6016.59,1400.0000000000002,356.14,5.45,2700.0,2.66,9.78
101,258.6051749999169,-87.68031999655068,-190.68,6.1,12700.0,2.11,6000.0,22700.0,1179.28,29800.0,13386.53,465500.0,4500.0,6200.0,2087.54,300.0,775.21,16.88,10700.0,1.69,45.38
101,250.68517499987502,-96.79031999781728,-213.44,4.51,16400.0,4.28,6000.0,14200.0,2021.91,25800.0,12122.35,462200.0,6100.0,3400.0000000000005,2300.17,300.0,784.66,20.16,12200.0,1.6,45.2
101,242.73517499992158,-105.7803199980408,-236.25,4.03,7200.0,3.37,4700.0,24400.0,2107.53,23100.0,18229.52,495800.0,2200.0,1800.0,1390.26,100.0,879.64,22.98,11500.0,1.34,54.14
101,234.80517499987036,-114.64031999744475,-259.11,1.6,23900.0,2.89,900.0,15600.0,3062.99,12200.0,13055.92,464300.0,8300.0,3400.0000000000005,3613.3,300.0,660.52,14.77,8200.0,2.63,29.34
101,226.87517499993555,-123.35031999647617,-282.02,2.77,20200.0,2.97,1500.0,18400.0,2557.13,17000.0,14833.66,462100.0,7100.0,3500.0,3453.42,200.0,699.35,15.48,9900.0,2.7,30.87
101,218.9051749999635,-131.98031999729574,-304.95,3.5,28400.0,2.58,1500.0,20299.999999999996,2746.71,18200.0,12818.91,432000.0,8700.0,6100.0,5951.27,700.0000000000001,646.8,13.7,9300.0,2.69,30.21
101,210.86517499992624,-140.55031999759376,-327.97,1.08,59100.0,0.23,800.0,8700.0,4134.22,4400.0,3519.72,270400.0,18800.0,3900.0,16815.43,400.0,374.47,3.96,1300.0,3.12,6.58
101,202.79517499986105,-149.15031999722123,-351.06,0.64,52800.0,0.17,800.0,5400.0,6397.81,2900.0,3659.08,259899.99999999997,25200.0,3800.0,7108.35,500.0,315.96,3.12,800.0,3.75,4.81
102,-841.534825000097,444.85968000255525,371.58,2.19,44500.0,0.67,1400.0000000000002,100.0,374.56,4800.0,681.0,332900.0,3200.0,1500.0,2660.71,100.0,691.76,5.68,300.0,3.93,30.15
102,-845.4348250001203,433.26968000270426,350.84,3.13,41500.0,0.35,1200.0,200.0,538.31,6800.000000000001,707.71,269400.0,4000.0,1600.0,3927.4,100.0,1152.51,5.33,200.0,4.94,31.2
102,-849.1948250001296,421.5696800034493,330.14,2.39,54000.0,0.37,900.0,2300.0,4820.58,8300.0,1273.82,251900.0,21500.0,8100.000000000001,4138.06,1700.0000000000002,492.68,5.75,2500.0,4.54,10.15
102,-852.924825000111,410.1296800021082,309.9,0.67,61600.0,0.07,1000.0,2800.0000000000005,4958.12,2800.0000000000005,523.89,254600.0,24900.000000000004,5100.0,4730.09,4400.0,639.66,4.61,900.0,12.23,6.29
102,-856.1548250000924,400.5396800022572,292.88,0.97,27799.999999999996,0.04,1300.0,1700.0000000000002,177.1,3400.0000000000005,125.66,31100.0,8700.0,2300.0,537.35,6500.0,165.43,8.25,1100.0,7.4,19.21
103,-867.6248250000644,517.0796800032258,334.51,7.02,52300.00000000001,0.19,1100.0,100.0,452.36,9400.0,1194.8,233500.0,3400.0000000000005,3400.0000000000005,5288.88,400.0,710.28,4.13,200.0,5.55,9.47
103,-871.5448250001064,506.9596800021827,314.23,3.35,56800.0,0.33,700.0000000000001,2300.0,1268.71,7700.0,1404.48,257200.0,6100.0,10300.0,6089.38,300.0,673.62,7.36,1800.0,5.87,15.49
103,-873.674825000111,501.52968000248075,303.4,11.68,31100.0,0.78,7100.0,2900.0,1001.11,18100.0,1652.22,465400.0,5800.0,12100.0,4006.67,200.0,890.0,17.26,5500.0,1.54,42.29
103,-875.1548250000924,497.76968000270426,295.92,0.67,67500.0,0.04,800.0,2600.0,1833.88,1200.0,2087.16,210200.0,12000.0,20500.0,5814.78,1900.0,494.33,2.01,400.0,4.1,2.28
103,-877.0748250001343,493.02968000248075,286.47,1.54,61100.0,0.18,300.0,3500.0,1435.56,3300.0,3107.28,235100.00000000003,8300.0,20000.0,5087.04,1700.0000000000002,593.46,4.36,1200.0,5.14,7.23
103,-878.204825000139,490.3396800030023,281.11,8.49,32100.0,0.88,500.0,10800.0,1055.85,20500.0,9196.1,391700.0,5500.0,15300.0,5219.76,700.0000000000001,886.34,18.31,6700.0,3.11,36.36
103,-879.424825000111,487.4596800021827,275.36,5.56,39500.0,0.9,600.0,7100.0,940.44,13000.0,5087.56,318100.0,4600.0,19400.0,7784.89,900.0,602.0,9.97,4300.0,2.62,19.61
103,-881.1048250000458,483.5696800034493,267.61,4.04,15300.0,0.73,500.0,2300.0,775.03,7400.0,1134.1,353400.00000000006,3600.0,6600.0,3042.6,300.0,511.97,6.2,2300.0,3.66,12.0
103,-884.4348250001203,475.9296800028533,252.44,1.17,53099.99999999999,0.27,600.0,2900.0,5370.86,4600.0,3234.59,274700.0,33400.0,3800.0,3614.12,300.0,354.57,4.48,1400.0000000000002,3.36,6.37
103,-886.9748250000412,470.2596800029278,241.02,1.17,53099.99999999999,0.27,600.0,2900.0,5370.86,4600.0,3234.59,274700.0,33400.0,3800.0,3614.12,300.0,354.57,4.48,1400.0000000000002,3.36,6.37
103,-889.5848250000272,464.6296800021082,229.61,2.31,65300.0,0.14,1500.0,2800.0000000000005,5724.05,6700.0,992.75,217700.0,27700.0,6000.0,2469.03,1100.0,889.12,5.83,2000.0,17.4,8.73
103,-892.2648250000784,458.9896800033748,218.22,3.34,67500.0,0.44,1800.0,3700.0,1758.31,10000.0,763.3,223500.0,21300.0,9300.0,2916.75,3800.0,1124.89,9.3,3100.0,22.94,19.18
103,-895.0248250000877,453.34968000277877,206.85,3.34,67500.0,0.44,1800.0,3700.0,1758.31,10000.0,763.3,223500.0,21300.0,9300.0,2916.75,3800.0,1124.89,9.3,3100.0,22.94,19.18
103,-899.674825000111,444.1696800030768,188.35,0.6,31400.0,0.04,300.0,1500.0,173.88,2300.0,88.35,30200.0,8800.0,2200.0,344.77,13600.000000000002,117.68,8.57,1000.0,7.03,23.34
104,-578.2148250000319,431.8296800032258,328.17,6.39,66100.0,0.37,1000.0,100.0,1477.83,15800.0,1063.96,264900.0,7700.0,5100.0,5148.67,200.0,750.17,6.73,200.0,4.24,15.04
104,-581.034825000097,424.47968000359833,304.97,0.77,66000.0,0.05,1500.0,3200.0,3604.08,8800.0,1162.65,189200.00000000003,17500.0,12700.0,4516.25,8900.0,963.04,1.9,200.0,4.64,3.62
104,-582.814825000125,419.8196800034493,290.22,1.82,40900.0,0.41,700.0000000000001,4200.0,2981.95,7000.0,2877.64,346900.0,13500.0,21200.0,5188.46,1200.0,402.76,4.89,2500.0,1.77,9.59
104,-583.5048250000691,418.01968000270426,284.56,3.28,49500.0,0.39,700.0000000000001,6200.0,2994.83,14600.0,2009.83,320000.0,12600.0,17300.0,10705.43,2200.0,688.79,10.2,5100.0,3.48,21.76
104,-584.534825000097,415.3396800030023,276.11,0.91,57900.0,0.13,700.0000000000001,4800.0,4587.47,3300.0,2144.07,206200.0,20600.0,14700.0,4752.99,8900.0,423.82,5.22,1200.0,5.18,9.83
104,-585.8848250000738,411.84968000277877,265.21,3.72,51400.0,0.67,500.0,4600.0,1824.77,12300.0,2582.64,304500.0,9300.0,16500.0,6812.23,2700.0,506.5,7.88,4200.0,3.63,15.38
104,-586.7548250000691,409.6296800021082,258.31,0.8,68800.0,0.1,800.0,4800.0,3092.22,2400.0,2387.78,176900.0,21200.0,26900.0,1672.78,16500.0,222.78,2.63,800.0,2.83,2.87
104,-588.7148250000319,404.5696800034493,242.73,3.13,54100.0,0.45,400.0,5000.0,1366.11,9600.0,3579.93,269000.0,10200.0,19500.0,3136.77,5900.0,448.62,6.63,2900.0,4.12,12.53
104,-591.3048250001157,397.84968000277877,222.2,6.56,39200.0,1.09,500.0,12700.0,683.58,18900.0,9575.99,398200.0,6600.0,11399.999999999998,3816.91,700.0000000000001,689.33,14.12,6300.0,1.79,32.21
104,-593.6648250001017,391.7896800022572,203.77,1.16,66000.0,0.13,400.0,2600.0,816.9,2700.0,1728.98,242100.0,5500.0,23900.0,2634.02,7400.0,272.98,2.71,900.0,2.54,3.14
104,-596.2748250000877,385.1796800028533,183.66,3.17,57300.00000000001,1.05,300.0,2500.0,1304.36,7600.0,1184.73,243900.0,7700.0,15200.0,3141.73,2200.0,506.69,5.55,2300.0,5.0,9.84
104,-598.9448250001296,378.5696800034493,163.57,1.08,64200.0,0.09,400.0,3600.0,1114.82,2200.0,991.46,145700.0,17100.0,7900.0,3919.6,4700.0,690.72,4.93,700.0000000000001,10.18,7.97
104,-602.1548250000924,370.8296800032258,140.01,1.55,66000.0,0.02,300.0,2800.0000000000005,1712.0,2500.0,783.0,192600.00000000003,13899.999999999998,12700.0,2022.72,800.0,825.42,3.18,800.0,9.26,3.4
104,-605.424825000111,363.09968000277877,116.46,1.78,58500.0,0.58,300.0,4000.0,1774.6,3400.0000000000005,1529.38,222000.0,12800.0,10700.0,4102.52,1400.0000000000002,660.72,3.4,1000.0,8.04,5.1
104,-608.7648250000784,355.38968000374734,92.91,2.59,56800.0,0.25,600.0,4700.0,749.26,5000.0,1151.76,211100.0,6500.0,9500.0,6189.88,700.0000000000001,654.88,4.42,1400.0000000000002,7.55,7.14
104,-612.2248250000412,347.7196800019592,69.38,12.15,42200.0,1.33,1000.0,2500.0,277.92,23800.0,1032.98,327500.0,900.0,18700.0,3143.96,100.0,845.52,11.99,6200.0,3.92,34.37
104,-615.8748250000644,340.0096800029278,45.87,4.97,54900.0,0.79,500.0,2500.0,187.02,11700.0,384.71,238000.0,8600.0,13700.000000000002,2529.45,200.0,1065.14,10.93,3200.0,11.84,22.43
104,-619.6948250001296,332.2596800029278,22.42,4.79,37500.0,0.81,2000.0,1500.0,139.74,13200.0,275.28,278600.0,10000.0,12000.0,1531.92,1700.0000000000002,822.34,15.01,3400.0000000000005,5.37,47.31
104,-623.6948250001296,324.47968000359833,-1.0,3.86,39900.0,0.57,600.0,1200.0,120.48,11200.000000000002,260.32,265400.0,8200.0,17100.0,1428.75,2500.0,561.12,10.13,2800.0000000000005,4.23,25.5
104,-627.8548250000458,316.7396800033748,-24.41,2.76,38700.0,0.35,700.0000000000001,1200.0,108.98,7400.0,159.34,288000.0,3500.0,18400.0,1904.02,4600.0,420.72,6.98,1900.0,3.93,23.66
104,-632.1248250000644,308.93968000262976,-47.78,3.78,52900.0,0.5,1300.0,5300.0,117.44,10900.0,215.68,248700.0,700.0000000000001,27100.0,2034.98,6400.0,682.28,5.98,2500.0,5.55,25.46
104,-636.1048250000458,301.88968000374734,-69.06,5.26,40400.0,0.87,600.0,2200.0,88.05,15000.0,259.17,246200.0,200.0,25000.0,1589.44,1800.0,1122.31,8.17,3500.0,6.39,48.51
105,-473.11482500005513,427.6596800033003,307.36,1.32,60800.0,0.23,700.0000000000001,300.0,1727.08,10300.0,1338.96,175799.99999999997,14000.0,6300.0,3210.24,500.0,1033.36,6.57,100.0,13.66,13.73
105,-469.95482500013895,436.09968000277877,284.04,0.34,69100.0,0.05,300.0,5400.0,3230.58,1400.0000000000002,1521.08,155300.0,24000.0,25800.0,4001.88,13700.000000000002,249.38,1.89,200.0,2.54,2.27
105,-467.8548250000458,441.6696800030768,268.76,0.99,56600.0,0.08,500.0,7600.0,2898.65,3600.0,912.31,174600.0,17100.0,21300.0,2806.92,18500.0,532.12,5.86,1100.0,4.78,12.14
105,-466.8448250000365,444.35968000255525,261.45,8.11,30700.0,1.66,900.0,9700.0,4388.86,25900.0,925.82,190600.0,9400.0,18600.0,3799.37,5200.0,267.59,7.51,7100.0,0.86,6.29
105,-465.03482500009704,449.10968000255525,248.59,0.25,57900.0,0.08,1200.0,3900.0,2721.49,800.0,1599.49,192900.0,14300.0,27000.0,4249.59,5300.0,740.23,44.08,300.0,3.72,139.76
105,-463.0148250000784,454.44968000240624,234.05,0.54,61200.0,0.1,700.0000000000001,7600.0,1302.96,2000.0,719.91,256200.0,4600.0,11500.0,12812.09,600.0,981.57,2.92,700.0000000000001,1.92,4.96
105,-460.6848250001203,460.7196800019592,217.07,0.31,67100.0,0.03,300.0,3600.0,3627.58,1100.0,1412.4,203400.0,19500.0,13799.999999999998,6029.94,1900.0,782.46,2.07,400.0,3.72,1.94
105,-458.45482500013895,466.7596800029278,200.77,0.35,64900.0,0.05,300.0,3900.0,2988.36,1200.0,1287.06,195000.0,15800.0,15300.0,6608.51,3500.0,872.74,2.62,500.0,4.4,2.23
105,-457.44482500012964,469.4696800019592,193.47,1.32,64900.0,0.21,300.0,4100.0,2262.83,5699.999999999999,1126.19,214300.0,11200.000000000002,16400.0,7389.91,2400.0,1014.69,6.34,2000.0,4.18,11.73
105,-455.4348250001203,474.7896800022572,179.24,0.26,70900.0,0.08,300.0,4000.0,3571.98,1100.0,1256.58,206300.0,18000.0,15900.0,4784.22,5300.0,889.26,2.95,400.0,4.24,3.36
105,-453.0748250001343,480.72968000359833,163.44,0.4,63200.0,0.04,800.0,5699.999999999999,3187.8,2200.0,1440.11,222200.0,13300.0,15700.0,8281.98,3400.0000000000005,860.71,4.16,900.0,6.35,5.68
105,-451.87482500006445,483.5796800032258,155.87,0.68,28700.0,0.39,1000.0,9300.0,1613.1,8000.0,1419.66,339799.99999999994,1200.0,10600.0,10493.1,900.0,2739.66,19.3,5600.000000000001,2.26,40.44
105,-451.0048250000691,485.61968000233173,150.48,0.46,47300.00000000001,0.08,600.0,6500.0,6700.23,3500.0,2707.05,259899.99999999997,17700.0,15000.0,10801.82,1500.0,1240.23,4.74,1900.0,2.35,3.56
105,-450.1048250000458,487.7196800019592,144.99,1.21,34700.0,0.5,700.0000000000001,4300.0,2254.4,9300.0,1885.87,334400.0,8600.0,25200.0,8754.8,1000.0,806.4,19.75,4700.0,1.65,31.53
105,-447.6448250000831,493.5396800022572,130.01,0.66,40100.0,0.12,800.0,7000.0,2277.12,4200.0,1981.46,283500.0,9400.0,40800.0,8931.44,1300.0,962.08,6.49,1700.0000000000002,2.18,11.76
105,-444.8448250000365,500.1596800033003,113.08,2.83,44800.00000000001,0.69,600.0,13799.999999999998,1660.81,21100.0,1367.16,265800.0,5000.0,27400.000000000004,10220.08,3400.0000000000005,1413.26,23.26,7700.0,5.62,47.02
105,-442.064825000125,506.84968000277877,96.14,0.36,75200.0,0.03,800.0,35300.0,2993.61,2200.0,1156.69,109300.0,18600.0,41500.0,1389.2,18700.0,546.37,3.44,900.0,4.86,3.79
106,-561.9048250000924,473.7496800031513,302.23,2.14,62100.0,0.08,600.0,600.0,1794.12,10700.0,1062.68,230200.0,8300.0,5699.999999999999,8624.04,500.0,1007.9,6.99,300.0,4.88,15.16
106,-566.4648250000319,463.60968000255525,279.84,1.55,49300.0,0.1,600.0,6700.0,1382.86,6600.0,1298.24,249500.0,6400.0,37100.0,9133.62,1100.0,517.82,5.0,1500.0,2.0,9.41
106,-569.7448250000598,456.4596800021827,264.09,0.11,42699.99999999999,0.02,600.0,7700.0,974.51,300.0,1256.86,228800.0,4800.0,51600.0,8074.51,900.0,134.71,0.9,200.0,0.68,0.92
106,-571.8948250000831,451.76968000270426,253.82,0.55,58300.0,0.11,1000.0,6100.0,3443.75,1800.0,1387.89,160700.0,18800.0,22000.0,2034.3,15500.0,301.48,2.61,600.0,5.51,3.25
106,-573.5048250000691,448.2396800033748,246.17,2.2,45599.99999999999,0.34,700.0000000000001,4900.0,1606.78,7800.0,1046.21,297700.0,6000.0,16299.999999999998,9355.75,400.0,610.34,6.29,2400.0,1.65,13.94
106,-576.5748250001343,441.52968000248075,231.75,1.55,56600.0,0.22,800.0,5300.0,3032.98,6300.0,1848.15,207500.0,17700.0,13700.000000000002,3152.32,4400.0,1201.55,7.02,2200.0,11.13,13.12
106,-580.1848250001203,433.60968000255525,215.2,0.24,50800.0,0.06,1500.0,5699.999999999999,1525.67,900.0,2518.93,297700.0,7800.0,37300.0,9142.03,1200.0,208.02,1.44,400.0,1.1,2.33
106,-583.5548250001157,426.1796800028533,200.08,0.62,52100.0,0.13,1400.0000000000002,8600.0,3026.32,2800.0000000000005,1695.16,227700.0,12600.0,28700.0,5493.86,8700.0,300.68,1.82,900.0,1.76,2.67
106,-587.2448250000598,418.1796800028533,184.05,2.82,50400.0,0.39,700.0000000000001,5500.0,2134.37,9800.0,2793.59,273500.0,12200.0,17800.0,6709.74,4500.0,500.04,6.61,3100.0,3.74,13.69
106,-589.8548250000458,412.6596800033003,173.11,1.77,61000.0,0.73,300.0,3400.0000000000005,1606.31,5600.000000000001,2406.85,230500.0,10300.0,21200.0,3663.4,6100.0,356.78,4.13,1800.0,3.79,6.92
106,-591.9748250000412,408.2596800029278,164.58,3.01,60800.0,0.24,300.0,3200.0,1546.45,7700.0,2338.23,215200.0,11800.0,21000.0,3043.55,6600.0,332.42,3.09,2300.0,4.06,6.87
106,-592.9848250000505,406.1796800028533,160.61,1.75,58800.0,0.56,100.0,4300.0,767.83,4400.0,1801.83,253400.0,4400.0,19000.0,4475.17,2700.0,379.17,2.69,1400.0000000000002,3.33,6.34
106,-594.674825000111,402.72968000359833,154.11,6.78,45100.0,0.83,200.0,7400.0,626.45,19200.0,5372.81,354799.99999999994,5699.999999999999,13000.0,4080.08,700.0000000000001,624.13,9.63,5900.0,2.35,22.8
106,-598.9748250000412,394.13968000374734,138.24,2.85,58400.0,0.48,300.0,3200.0,801.04,7500.0,2578.2,244899.99999999997,6200.0,19800.0,3041.42,4100.0,450.02,6.47,2300.0,3.8,11.84
